 NaN NaN NaN 
   0.0000000000000000       -7.0618710000018873E-003  -9.7340800553407760E-010
   0.0000000000000000       -2.1185612122875074E-002  -9.9702945665833621E-010
   0.0000000000000000       -3.5309353830499463E-002  -1.0225007458346305E-009
   0.0000000000000000       -4.9433095066374264E-002  -1.0499973202896774E-009
   0.0000000000000000       -6.3556836811665865E-002  -1.0798056605760423E-009
   0.0000000000000000       -7.7680578060096400E-002  -1.1122998925441810E-009
   0.0000000000000000       -9.1804319809573237E-002  -1.1479468502460587E-009
   0.0000000000000000      -0.10592805972606555       -1.1873246037241042E-009
   0.0000000000000000      -0.12005179969822966       -1.2311483266951180E-009
   0.0000000000000000      -0.13417554635561757       -1.2802998178337747E-009
   0.0000000000000000      -0.14829928857474695       -1.3358688054656088E-009
   0.0000000000000000      -0.16242302931445676       -1.3991946587836103E-009
   0.0000000000000000      -0.17654676956102672       -1.4719120242363104E-009
   0.0000000000000000      -0.19067050964321672       -1.5559936720100645E-009
   0.0000000000000000      -0.20479424967061338       -1.6537677190030740E-009
   0.0000000000000000      -0.21891798967974560       -1.7678754248659542E-009
   0.0000000000000000      -0.23304173634945621       -1.9010795112521334E-009
   0.0000000000000000      -0.24716547857269319       -2.0557288453163180E-009
   0.0000000000000000      -0.26128921931377219       -2.2327739297103456E-009
   1.7695515018785280E-009  -1.2680920083972651       -4.8144874635275148E-013
   1.7710265871823504E-009  -1.2670562189725409       -2.4062458556609573E-012
   1.7739531497283825E-009  -1.2649867869549665       -6.2518506381172256E-012
   1.7782841934150797E-009  -1.2618880015586527       -1.2010292490117415E-011
   1.7839497544764363E-009  -1.2577662854898954       -1.9669636160907323E-011
   1.7908575814240761E-009  -1.2526301816351357       -2.9214006490213941E-011
   1.7988939823182654E-009  -1.2464903353545220       -4.0623621311941196E-011
   1.8079248490178940E-009  -1.2393594724177732       -5.3874832455732265E-011
   1.8177969669898492E-009  -1.2312523726280777       -6.8940174761416659E-011
   1.8283394281914917E-009  -1.2221858391886919       -8.5788423004751994E-011
   1.8393651755453862E-009  -1.2121786638757337       -1.0438465661647294E-010
   1.8506728461748063E-009  -1.2012515880893546       -1.2469033206050787E-010
   1.8620486445825373E-009  -1.1894272598640176       -1.4666336272134753E-010
   1.8732682826549374E-009  -1.1767301869269862       -1.7025820613498755E-010
   1.8840992206580937E-009  -1.1631866859023130       -1.9542595838264488E-010
   1.8943028598043001E-009  -1.1488248277656148       -2.2211445545160299E-010
   1.9036367212152380E-009  -1.1336743796626858       -2.5026838135310031E-010
   1.9118569198350962E-009  -1.1177667432125395       -2.7982938277317003E-010
   1.9187205106325291E-009  -1.1011348894227539       -3.1073619001880144E-010
   1.9239877296594341E-009  -1.0838132903520192       -3.4292474400874148E-010
   1.9274245190647278E-009  -1.0658378476615289       -3.7632832904573072E-010
   1.9288048489494303E-009  -1.0472458182033000       -4.1087771109498154E-010
   1.9279128364977206E-009  -1.0280757367996531       -4.4650128128229520E-010
   1.9245451367628992E-009  -1.0083673363739059       -4.8312520431439766E-010
   1.9185130634982827E-009 -0.98816146559781481       -5.2067357151386812E-010
   1.9096444088885679E-009 -0.96750000422646298       -5.5906855815147385E-010
   1.8977855249849029E-009 -0.94642577629606550       -5.9823058474981419E-010
   1.8828030815862435E-009 -0.92498246136461115       -6.3807848202394985E-010
   1.8645854289208707E-009 -0.90321450397930347       -6.7852965911714938E-010
   1.8430442177712095E-009 -0.88116702155844340       -7.1950027478306251E-010
   1.8181156595869697E-009 -0.85888571087868582       -7.6090541115951494E-010
   1.7897613061317301E-009 -0.83641675336148635       -8.0265924977375593E-010
   1.7579690907409058E-009 -0.81380671935504756       -8.4467524941435732E-010
   1.7227539932942119E-009 -0.79110247161015579       -8.8686632550109994E-010
   1.6841581520417348E-009 -0.76835106814996823       -9.2914503058107466E-010
   1.6422512515289370E-009 -0.74559966473506811       -9.7142373557689203E-010
   1.5971305400530651E-009 -0.72289541712594507       -1.0136148114113371E-009
   1.5489202365967946E-009 -0.70028538334547485       -1.0556308106320236E-009
   1.4977712395384612E-009 -0.67781642614397530       -1.0973846486596026E-009
   1.4438604934097627E-009 -0.65553511586899482       -1.1387897842838619E-009
   1.3873897045841465E-009 -0.63348763394114993       -1.1797603990336096E-009
   1.3285843953698070E-009 -0.61171967713607367       -1.2202115750485708E-009
   1.2676926666013565E-009 -0.59027636287086471       -1.2600594710846296E-009
   1.2049832857163080E-009 -0.56920213569134503       -1.2992214962876213E-009
   1.1407441594672496E-009 -0.54854067515394744       -1.3376164813754978E-009
   1.0752805853998050E-009 -0.52833480529315890       -1.3751648468740712E-009
   1.0089128215112097E-009 -0.50862640586216479       -1.4117887680576336E-009
   9.4197409402376676E-010 -0.48945632553066054       -1.4474123362525957E-009
   8.7480847063726833E-010 -0.47086429721974066       -1.4819617161698133E-009
   8.0776805872210298E-010 -0.45288885574934845       -1.5153652989395063E-009
   7.4121069919014601E-010 -0.43556725796897200       -1.5475538505315865E-009
   6.7549762456228152E-010 -0.41893540553713021       -1.5784606552537644E-009
   6.1099045978712254E-010 -0.40302777050969901       -1.6080216540300170E-009
   5.4804877671105578E-010 -0.38787732389130747       -1.6361755771728135E-009
   4.8702771817987840E-010 -0.37351546729789187       -1.6628640713739049E-009
   4.2827499002447080E-010 -0.35997196787204788       -1.6880318206504738E-009
   3.7212846133015037E-010 -0.34727489658607874       -1.7116266609959617E-009
   3.1891394058174394E-010 -0.33545057006061479       -1.7335996884979446E-009
   2.6894234789568698E-010 -0.32452349601939601       -1.7539053606989651E-009
   2.2250754366982232E-010 -0.31451632249326866       -1.7725015909902362E-009
   1.7988443375577685E-010 -0.30544979087868074       -1.7893498358425678E-009
   1.4132649713354374E-010 -0.29734269294796789       -1.8044151746937235E-009
